"year","Source","s_dept","Target","t_dept"
1987,1574,"CS",4116,"CS"
1987,1574,"CS",4116,"CS"
1987,1574,"CS",4116,"CS"
1987,1574,"CS",4116,"CS"
1987,2951,"CS",1634,"CS"
1987,2222,"BIO",1644,"BIO"
1987,834,"CS",1694,"CS"
1987,2486,"BIO",1739,"BIO"
1987,3076,"BIO",1826,"BIO"
1987,3771,"BIO",1838,"BIO"
1987,1856,"BIO",590,"BIO"
1987,415,"CS",1870,"CS"
1987,415,"CS",1870,"CS"
1987,415,"CS",1870,"CS"
1987,415,"CS",1870,"CS"
1987,1911,"CS",3869,"CS"
1987,1911,"CS",3869,"CS"
1987,1098,"BIO",1960,"BIO"
1987,1969,"BIO",3426,"BIO"
1987,1969,"BIO",3426,"BIO"
1987,1982,"CS",231,"CS"
1987,1990,"CS",4187,"CS"
1987,371,"CS",1999,"CS"
1987,2032,"CS",2244,"CS"
1987,3028,"CS",3481,"CS"
1987,3028,"CS",2059,"CS"
1987,3481,"CS",2059,"CS"
1987,2105,"BIO",2486,"BIO"
1987,2119,"CS",498,"CS"
1987,2131,"CS",3425,"CS"
1987,2163,"CS",1322,"CS"
1987,2163,"CS",1322,"CS"
1987,2222,"BIO",1644,"BIO"
1987,1178,"CS",2236,"CS"
1987,2032,"CS",2244,"CS"
1987,2105,"BIO",2486,"BIO"
1987,2105,"BIO",2245,"BIO"
1987,2486,"BIO",2245,"BIO"
1987,2333,"BIO",1449,"BIO"
1987,2486,"BIO",2415,"BIO"
1987,2434,"CS",3933,"CS"
1987,2486,"BIO",1739,"BIO"
1987,2486,"BIO",2415,"BIO"
1987,2105,"BIO",2486,"BIO"
1987,2596,"CS",3512,"CS"
1987,2596,"CS",3168,"CS"
1987,2596,"CS",4030,"CS"
1987,3168,"CS",4030,"CS"
1987,2680,"BIO",2613,"BIO"
1987,4069,"CS",2640,"CS"
1987,2680,"BIO",2613,"BIO"
1987,3668,"CS",3352,"CS"
1987,3668,"CS",3731,"CS"
1987,3668,"CS",2699,"CS"
1987,3352,"CS",3731,"CS"
1987,3352,"CS",2699,"CS"
1987,3731,"CS",2699,"CS"
1987,3765,"CS",2715,"BIO"
1987,3062,"BIO",2753,"BIO"
1987,3996,"CS",2767,"CS"
1987,2907,"BIO",3439,"BIO"
1987,2907,"BIO",3439,"BIO"
1987,1855,"BIO",2917,"BIO"
1987,4018,"BIO",2948,"CS"
1987,2951,"CS",1634,"CS"
1987,1113,"CS",3014,"CS"
1987,3028,"CS",4171,"CS"
1987,3028,"CS",3481,"CS"
1987,3028,"CS",2059,"CS"
1987,3481,"CS",2059,"CS"
1987,3028,"CS",942,"CS"
1987,3028,"CS",942,"CS"
1987,1283,"CS",3066,"BIO"
1987,3076,"BIO",1826,"BIO"
1987,3098,"BIO",1568,"BIO"
1987,2596,"CS",3168,"CS"
1987,2596,"CS",4030,"CS"
1987,3168,"CS",4030,"CS"
1987,3320,"CS",348,"CS"
1987,3320,"CS",348,"CS"
1987,529,"CS",3325,"CS"
1987,3668,"CS",3352,"CS"
1987,3668,"CS",3731,"CS"
1987,3352,"CS",3731,"CS"
1987,557,"BIO",3370,"BIO"
1987,849,"CS",3410,"CS"
1987,3422,"CS",3783,"CS"
1987,2131,"CS",3425,"CS"
1987,3429,"CS",379,"CS"
1987,2907,"BIO",3439,"BIO"
1987,2907,"BIO",3439,"BIO"
1987,3467,"CS",798,"CS"
1987,3467,"CS",798,"CS"
1987,3028,"CS",3481,"CS"
1987,3028,"CS",2059,"CS"
1987,3481,"CS",2059,"CS"
1987,3504,"CS",1723,"BIO"
1987,2596,"CS",3512,"CS"
1987,3530,"CS",537,"CS"
1987,3533,"CS",1953,"CS"
1987,3570,"BIO",1402,"BIO"
1987,3582,"BIO",1043,"BIO"
1987,3862,"BIO",3661,"BIO"
1987,3668,"CS",3352,"CS"
1987,3668,"CS",3731,"CS"
1987,3352,"CS",3731,"CS"
1987,3718,"CS",847,"CS"
1987,3718,"CS",847,"CS"
1987,18,"BIO",3722,"BIO"
1987,3668,"CS",3352,"CS"
1987,3668,"CS",3731,"CS"
1987,3352,"CS",3731,"CS"
1987,3765,"CS",2715,"BIO"
1987,3771,"BIO",1838,"BIO"
1987,3422,"CS",3783,"CS"
1987,3862,"BIO",3661,"BIO"
1987,1911,"CS",3869,"CS"
1987,1911,"CS",3869,"CS"
1987,2434,"CS",3933,"CS"
1987,3122,"CS",3985,"CS"
1987,3122,"CS",3985,"CS"
1987,2596,"CS",3168,"CS"
1987,2596,"CS",4030,"CS"
1987,3168,"CS",4030,"CS"
1987,4069,"CS",2640,"CS"
1987,1574,"CS",4116,"CS"
1987,1574,"CS",4116,"CS"
1987,1574,"CS",4116,"CS"
1987,3028,"CS",4171,"CS"
1987,1990,"CS",4187,"CS"
1988,1263,"BIO",23,"BIO"
1988,2363,"CS",34,"CS"
1988,216,"BIO",2876,"BIO"
1988,216,"BIO",817,"BIO"
1988,216,"BIO",817,"BIO"
1988,216,"BIO",817,"BIO"
1988,216,"BIO",2876,"BIO"
1988,3422,"CS",237,"CS"
1988,339,"CS",2120,"CS"
1988,378,"CS",1694,"CS"
1988,3422,"CS",380,"CS"
1988,411,"BIO",2746,"BIO"
1988,411,"BIO",2746,"BIO"
1988,411,"BIO",2746,"BIO"
1988,2119,"CS",498,"CS"
1988,2119,"CS",498,"CS"
1988,1947,"CS",500,"CS"
1988,505,"BIO",533,"BIO"
1988,505,"BIO",533,"BIO"
1988,529,"CS",3325,"CS"
1988,533,"BIO",1611,"BIO"
1988,505,"BIO",533,"BIO"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,597,"CS",1219,"CS"
1988,597,"CS",1219,"CS"
1988,3299,"BIO",628,"BIO"
1988,2296,"BIO",702,"BIO"
1988,2296,"BIO",702,"BIO"
1988,705,"CS",2631,"CS"
1988,728,"BIO",2834,"BIO"
1988,735,"CS",1761,"CS"
1988,740,"BIO",1492,"BIO"
1988,740,"BIO",1492,"BIO"
1988,3853,"CS",765,"CS"
1988,3853,"CS",765,"CS"
1988,3853,"CS",765,"CS"
1988,3467,"CS",798,"CS"
1988,1289,"BIO",804,"BIO"
1988,2760,"CS",812,"CS"
1988,216,"BIO",817,"BIO"
1988,216,"BIO",817,"BIO"
1988,2596,"CS",834,"CS"
1988,3718,"CS",847,"CS"
1988,847,"CS",2214,"CS"
1988,3718,"CS",847,"CS"
1988,849,"CS",3410,"CS"
1988,849,"CS",3410,"CS"
1988,849,"CS",3410,"CS"
1988,1923,"BIO",860,"CS"
1988,889,"CS",1515,"CS"
1988,889,"CS",1515,"CS"
1988,1397,"CS",913,"CS"
1988,3028,"CS",942,"CS"
1988,966,"CS",4069,"CS"
1988,3755,"BIO",996,"BIO"
1988,3755,"BIO",996,"BIO"
1988,3582,"BIO",1043,"BIO"
1988,3582,"BIO",2252,"BIO"
1988,1043,"BIO",2252,"BIO"
1988,1802,"BIO",1043,"BIO"
1988,3582,"BIO",1043,"BIO"
1988,1113,"CS",3014,"CS"
1988,1113,"CS",3014,"CS"
1988,1751,"BIO",1117,"BIO"
1988,3957,"BIO",1125,"BIO"
1988,3299,"BIO",1240,"BIO"
1988,1263,"BIO",23,"BIO"
1988,1273,"CS",3235,"CS"
1988,1289,"BIO",804,"BIO"
1988,1289,"BIO",804,"BIO"
1988,1322,"CS",3545,"CS"
1988,831,"CS",1338,"CS"
1988,1397,"CS",913,"CS"
1988,2760,"CS",1405,"CS"
1988,1480,"BIO",3534,"BIO"
1988,740,"BIO",1492,"BIO"
1988,740,"BIO",1492,"BIO"
1988,1508,"CS",1778,"CS"
1988,1508,"CS",1778,"CS"
1988,1526,"BIO",2639,"BIO"
1988,3754,"CS",1558,"CS"
1988,1888,"CS",1558,"CS"
1988,1888,"CS",1558,"CS"
1988,1574,"CS",4116,"CS"
1988,533,"BIO",1611,"BIO"
1988,378,"CS",1694,"CS"
1988,1721,"CS",2217,"CS"
1988,2252,"BIO",1722,"BIO"
1988,1751,"BIO",1117,"BIO"
1988,1508,"CS",1778,"CS"
1988,1785,"BIO",817,"BIO"
1988,1871,"BIO",2765,"CS"
1988,1923,"BIO",860,"CS"
1988,1947,"CS",500,"CS"
1988,1955,"CS",3921,"CS"
1988,1955,"CS",3921,"CS"
1988,1969,"BIO",3426,"BIO"
1988,1969,"BIO",3426,"BIO"
1988,1982,"CS",231,"CS"
1988,2105,"BIO",2486,"BIO"
1988,2119,"CS",498,"CS"
1988,2119,"CS",498,"CS"
1988,2122,"BIO",2574,"BIO"
1988,2131,"CS",3425,"CS"
1988,3245,"CS",2163,"CS"
1988,3494,"CS",2187,"CS"
1988,4139,"CS",2214,"CS"
1988,4139,"CS",2214,"CS"
1988,847,"CS",2214,"CS"
1988,1721,"CS",2217,"CS"
1988,2222,"BIO",3920,"BIO"
1988,3582,"BIO",1043,"BIO"
1988,3582,"BIO",2252,"BIO"
1988,1043,"BIO",2252,"BIO"
1988,2252,"BIO",1722,"BIO"
1988,1349,"BIO",2267,"CS"
1988,1349,"BIO",2267,"CS"
1988,2306,"CS",1113,"CS"
1988,2363,"CS",34,"CS"
1988,1816,"CS",2399,"CS"
1988,3668,"CS",2412,"CS"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,2105,"BIO",2486,"BIO"
1988,2122,"BIO",2574,"BIO"
1988,2596,"CS",834,"CS"
1988,2606,"CS",3800,"CS"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,705,"CS",2631,"CS"
1988,3873,"CS",2637,"CS"
1988,3156,"BIO",2639,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,2680,"BIO",2613,"BIO"
1988,1219,"CS",2683,"CS"
1988,3731,"CS",2699,"CS"
1988,3668,"CS",2412,"CS"
1988,3668,"CS",2699,"CS"
1988,2412,"CS",2699,"CS"
1988,3668,"CS",3731,"CS"
1988,3668,"CS",2699,"CS"
1988,3731,"CS",2699,"CS"
1988,3668,"CS",3731,"CS"
1988,3668,"CS",2699,"CS"
1988,3731,"CS",2699,"CS"
1988,2722,"CS",3691,"CS"
1988,411,"BIO",2746,"BIO"
1988,411,"BIO",2746,"BIO"
1988,2753,"BIO",421,"BIO"
1988,2760,"CS",812,"CS"
1988,2760,"CS",1405,"CS"
1988,3437,"CS",2778,"CS"
1988,1550,"BIO",2834,"BIO"
1988,728,"BIO",2834,"BIO"
1988,216,"BIO",2876,"BIO"
1988,216,"BIO",2876,"BIO"
1988,3423,"CS",2897,"BIO"
1988,2907,"BIO",3439,"BIO"
1988,2937,"BIO",2834,"BIO"
1988,1113,"CS",3014,"CS"
1988,3028,"CS",4171,"CS"
1988,3028,"CS",942,"CS"
1988,3028,"CS",4171,"CS"
1988,3042,"BIO",3593,"BIO"
1988,3042,"BIO",3593,"BIO"
1988,1283,"CS",3066,"BIO"
1988,1283,"CS",3066,"BIO"
1988,3073,"CS",386,"BIO"
1988,3073,"CS",386,"BIO"
1988,3156,"BIO",2639,"BIO"
1988,3420,"CS",3184,"CS"
1988,1265,"BIO",3188,"BIO"
1988,1273,"CS",3235,"CS"
1988,3245,"CS",1322,"CS"
1988,3262,"CS",3765,"CS"
1988,3262,"CS",3765,"CS"
1988,2804,"CS",3273,"CS"
1988,3299,"BIO",628,"BIO"
1988,3302,"BIO",384,"BIO"
1988,529,"CS",3325,"CS"
1988,529,"CS",3325,"CS"
1988,529,"CS",3325,"CS"
1988,557,"BIO",3370,"BIO"
1988,557,"BIO",3370,"BIO"
1988,557,"BIO",3370,"BIO"
1988,557,"BIO",3370,"BIO"
1988,557,"BIO",3370,"BIO"
1988,849,"CS",3410,"CS"
1988,849,"CS",3410,"CS"
1988,849,"CS",3410,"CS"
1988,3415,"CS",1641,"CS"
1988,3420,"CS",3184,"CS"
1988,3422,"CS",380,"CS"
1988,3422,"CS",237,"CS"
1988,2131,"CS",3425,"CS"
1988,3437,"CS",2778,"CS"
1988,2907,"BIO",3439,"BIO"
1988,3467,"CS",798,"CS"
1988,3494,"CS",2187,"CS"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,3530,"CS",537,"CS"
1988,3533,"CS",1953,"CS"
1988,3533,"CS",1953,"CS"
1988,1480,"BIO",3534,"BIO"
1988,1322,"CS",3545,"CS"
1988,3582,"BIO",1043,"BIO"
1988,3582,"BIO",2252,"BIO"
1988,1043,"BIO",2252,"BIO"
1988,3582,"BIO",1043,"BIO"
1988,3042,"BIO",3593,"BIO"
1988,3042,"BIO",3593,"BIO"
1988,3642,"CS",674,"CS"
1988,3668,"CS",2412,"CS"
1988,3668,"CS",3731,"CS"
1988,3668,"CS",3731,"CS"
1988,3668,"CS",3731,"CS"
1988,3718,"CS",847,"CS"
1988,3718,"CS",847,"CS"
1988,3668,"CS",3731,"CS"
1988,3668,"CS",3731,"CS"
1988,3262,"CS",3765,"CS"
1988,3262,"CS",3765,"CS"
1988,3270,"CS",3796,"CS"
1988,2465,"CS",3888,"CS"
1988,2222,"BIO",3920,"BIO"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,2434,"CS",3933,"CS"
1988,4054,"CS",3985,"CS"
1988,3102,"BIO",4051,"BIO"
1988,4060,"BIO",2639,"BIO"
1988,4060,"BIO",2639,"BIO"
1988,1574,"CS",4116,"CS"
1988,4122,"CS",500,"CS"
1988,3028,"CS",4171,"CS"
1988,3028,"CS",4171,"CS"
1989,30,"BIO",962,"BIO"
1989,2363,"CS",34,"CS"
1989,2363,"CS",34,"CS"
1989,2363,"CS",34,"CS"
1989,2166,"BIO",57,"BIO"
1989,2153,"BIO",74,"BIO"
1989,1265,"BIO",83,"BIO"
1989,1016,"CS",101,"CS"
1989,1016,"CS",101,"CS"
1989,1694,"CS",128,"CS"
1989,1694,"CS",128,"CS"
1989,179,"BIO",627,"BIO"
1989,3422,"CS",237,"CS"
1989,1417,"CS",245,"CS"
1989,757,"BIO",347,"BIO"
1989,2502,"CS",348,"CS"
1989,411,"BIO",2746,"BIO"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,1008,"BIO",448,"BIO"
1989,1008,"BIO",448,"BIO"
1989,2119,"CS",498,"CS"
1989,2119,"CS",498,"CS"
1989,505,"BIO",533,"BIO"
1989,505,"BIO",533,"BIO"
1989,505,"BIO",533,"BIO"
1989,3668,"CS",550,"CS"
1989,504,"CS",550,"CS"
1989,578,"BIO",655,"BIO"
1989,597,"CS",1219,"CS"
1989,612,"CS",1870,"CS"
1989,578,"BIO",655,"BIO"
1989,1523,"CS",693,"CS"
1989,716,"BIO",1843,"BIO"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3731,"CS",718,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3731,"CS",718,"CS"
1989,735,"CS",1761,"CS"
1989,735,"CS",1761,"CS"
1989,3853,"CS",765,"CS"
1989,1080,"BIO",790,"BIO"
1989,1080,"BIO",790,"BIO"
1989,2760,"CS",812,"CS"
1989,814,"BIO",3553,"BIO"
1989,831,"CS",1338,"CS"
1989,831,"CS",1338,"CS"
1989,831,"CS",1213,"CS"
1989,831,"CS",1338,"CS"
1989,2596,"CS",834,"CS"
1989,3718,"CS",847,"CS"
1989,849,"CS",3410,"CS"
1989,1923,"BIO",860,"CS"
1989,889,"CS",1515,"CS"
1989,889,"CS",1515,"CS"
1989,2440,"BIO",902,"BIO"
1989,3574,"CS",942,"CS"
1989,30,"BIO",962,"BIO"
1989,3755,"BIO",996,"BIO"
1989,3755,"BIO",996,"BIO"
1989,3755,"BIO",996,"BIO"
1989,1008,"BIO",448,"BIO"
1989,1008,"BIO",448,"BIO"
1989,1016,"CS",101,"CS"
1989,1016,"CS",101,"CS"
1989,1080,"BIO",790,"BIO"
1989,1080,"BIO",790,"BIO"
1989,1751,"BIO",1117,"BIO"
1989,3423,"CS",1144,"CS"
1989,3423,"CS",1144,"CS"
1989,3348,"BIO",1153,"BIO"
1989,1455,"CS",1178,"CS"
1989,1211,"BIO",2305,"CS"
1989,831,"CS",1213,"CS"
1989,1237,"BIO",2347,"BIO"
1989,640,"CS",1251,"CS"
1989,1255,"CS",3089,"CS"
1989,1255,"CS",3089,"CS"
1989,1265,"BIO",83,"BIO"
1989,1322,"CS",1580,"CS"
1989,831,"CS",1338,"CS"
1989,831,"CS",1338,"CS"
1989,1349,"BIO",2267,"CS"
1989,1533,"CS",1373,"CS"
1989,1417,"CS",245,"CS"
1989,1455,"CS",1178,"CS"
1989,1783,"CS",1464,"CS"
1989,1492,"BIO",3788,"BIO"
1989,1497,"CS",1870,"CS"
1989,1508,"CS",1778,"CS"
1989,1550,"BIO",3570,"BIO"
1989,1550,"BIO",3163,"BIO"
1989,3570,"BIO",3163,"BIO"
1989,1888,"CS",1558,"CS"
1989,1322,"CS",1580,"CS"
1989,2904,"CS",1590,"CS"
1989,2904,"CS",1590,"CS"
1989,1601,"CS",2332,"CS"
1989,1605,"CS",2022,"CS"
1989,1634,"CS",3393,"CS"
1989,2951,"CS",1634,"CS"
1989,1668,"BIO",387,"BIO"
1989,834,"CS",1694,"CS"
1989,1694,"CS",128,"CS"
1989,1694,"CS",128,"CS"
1989,1721,"CS",2217,"CS"
1989,1721,"CS",2217,"CS"
1989,1751,"BIO",1117,"BIO"
1989,1754,"CS",3384,"CS"
1989,1783,"CS",1464,"CS"
1989,3429,"CS",1789,"CS"
1989,716,"BIO",1843,"BIO"
1989,708,"CS",1843,"BIO"
1989,1497,"CS",1870,"CS"
1989,612,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,415,"CS",1870,"CS"
1989,3800,"CS",1880,"CS"
1989,2434,"CS",1880,"CS"
1989,83,"BIO",1904,"BIO"
1989,83,"BIO",1904,"BIO"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1923,"BIO",860,"CS"
1989,1397,"CS",1955,"CS"
1989,1955,"CS",3921,"CS"
1989,1397,"CS",1955,"CS"
1989,1955,"CS",3921,"CS"
1989,1982,"CS",2656,"CS"
1989,1982,"CS",231,"CS"
1989,2018,"CS",2905,"CS"
1989,2032,"CS",2244,"CS"
1989,2032,"CS",2244,"CS"
1989,2119,"CS",498,"CS"
1989,2119,"CS",498,"CS"
1989,2127,"CS",4069,"CS"
1989,2131,"CS",3425,"CS"
1989,2131,"CS",3425,"CS"
1989,2153,"BIO",74,"BIO"
1989,2166,"BIO",57,"BIO"
1989,337,"CS",2217,"CS"
1989,337,"CS",2217,"CS"
1989,1721,"CS",2217,"CS"
1989,1721,"CS",2217,"CS"
1989,337,"CS",2217,"CS"
1989,2032,"CS",2244,"CS"
1989,2032,"CS",2244,"CS"
1989,799,"CS",2256,"CS"
1989,1349,"BIO",2267,"CS"
1989,1349,"BIO",2267,"CS"
1989,2272,"BIO",3157,"BIO"
1989,2290,"CS",3586,"CS"
1989,2306,"CS",1113,"CS"
1989,2217,"CS",2330,"CS"
1989,1601,"CS",2332,"CS"
1989,2363,"CS",34,"CS"
1989,2363,"CS",34,"CS"
1989,2363,"CS",34,"CS"
1989,2434,"CS",3933,"CS"
1989,2434,"CS",2369,"CS"
1989,3933,"CS",2369,"CS"
1989,2399,"CS",1455,"CS"
1989,4079,"CS",2412,"CS"
1989,2417,"BIO",2369,"CS"
1989,2434,"CS",3933,"CS"
1989,2434,"CS",2369,"CS"
1989,3933,"CS",2369,"CS"
1989,2434,"CS",3393,"CS"
1989,2434,"CS",3933,"CS"
1989,2440,"BIO",902,"BIO"
1989,2485,"CS",2596,"CS"
1989,3536,"CS",2546,"CS"
1989,3536,"CS",2546,"CS"
1989,2485,"CS",2596,"CS"
1989,2596,"CS",834,"CS"
1989,2606,"CS",3800,"CS"
1989,2606,"CS",3800,"CS"
1989,2680,"BIO",2613,"BIO"
1989,2619,"BIO",2552,"BIO"
1989,3156,"BIO",2639,"BIO"
1989,3351,"CS",2640,"CS"
1989,2572,"CS",2653,"CS"
1989,1982,"CS",2656,"CS"
1989,1982,"CS",2656,"CS"
1989,2680,"BIO",2613,"BIO"
1989,2683,"CS",1574,"CS"
1989,2692,"CS",3727,"CS"
1989,3352,"CS",2699,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",2699,"CS"
1989,3731,"CS",2699,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",2699,"CS"
1989,3731,"CS",2699,"CS"
1989,3668,"CS",3352,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",2699,"CS"
1989,3352,"CS",3731,"CS"
1989,3352,"CS",2699,"CS"
1989,3731,"CS",2699,"CS"
1989,3668,"CS",2699,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",2699,"CS"
1989,3731,"CS",2699,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3668,"CS",2699,"CS"
1989,3731,"CS",718,"CS"
1989,3731,"CS",2699,"CS"
1989,718,"CS",2699,"CS"
1989,3765,"CS",2715,"BIO"
1989,3765,"CS",2715,"BIO"
1989,3385,"CS",2717,"CS"
1989,3385,"CS",2717,"CS"
1989,411,"BIO",2746,"BIO"
1989,2760,"CS",812,"CS"
1989,3423,"CS",2765,"CS"
1989,2775,"CS",399,"CS"
1989,2775,"CS",399,"CS"
1989,3437,"CS",2778,"CS"
1989,3437,"CS",2778,"CS"
1989,2827,"CS",3586,"CS"
1989,3586,"CS",2855,"CS"
1989,2018,"CS",2905,"CS"
1989,2907,"BIO",3439,"BIO"
1989,2907,"BIO",3439,"BIO"
1989,2937,"BIO",2834,"BIO"
1989,2951,"CS",1634,"CS"
1989,3056,"CS",3122,"CS"
1989,3056,"CS",2704,"CS"
1989,3056,"CS",2704,"CS"
1989,3073,"CS",386,"BIO"
1989,3939,"CS",3089,"CS"
1989,3829,"CS",3132,"CS"
1989,3153,"CS",3351,"CS"
1989,3153,"CS",2640,"CS"
1989,3351,"CS",2640,"CS"
1989,1415,"CS",3153,"CS"
1989,3156,"BIO",2639,"BIO"
1989,2272,"BIO",3157,"BIO"
1989,2272,"BIO",3157,"BIO"
1989,1550,"BIO",3570,"BIO"
1989,1550,"BIO",3163,"BIO"
1989,3570,"BIO",3163,"BIO"
1989,3184,"CS",2217,"CS"
1989,3428,"CS",3235,"CS"
1989,3262,"CS",3765,"CS"
1989,3284,"CS",3351,"CS"
1989,529,"CS",3325,"CS"
1989,3337,"BIO",2917,"BIO"
1989,3342,"BIO",3631,"BIO"
1989,3348,"BIO",1153,"BIO"
1989,3284,"CS",3351,"CS"
1989,3668,"CS",3352,"CS"
1989,3668,"CS",3731,"CS"
1989,3352,"CS",3731,"CS"
1989,557,"BIO",3370,"BIO"
1989,3385,"CS",1156,"CS"
1989,3385,"CS",2717,"CS"
1989,3385,"CS",2717,"CS"
1989,2434,"CS",3393,"CS"
1989,849,"CS",3410,"CS"
1989,3422,"CS",2436,"CS"
1989,3422,"CS",3783,"CS"
1989,2131,"CS",3425,"CS"
1989,2131,"CS",3425,"CS"
1989,3429,"CS",1789,"CS"
1989,3437,"CS",2778,"CS"
1989,3437,"CS",2778,"CS"
1989,2907,"BIO",3439,"BIO"
1989,2907,"BIO",3439,"BIO"
1989,2603,"BIO",3496,"BIO"
1989,3536,"CS",2546,"CS"
1989,3536,"CS",2546,"CS"
1989,814,"BIO",3553,"BIO"
1989,2187,"CS",3564,"CS"
1989,1550,"BIO",3570,"BIO"
1989,1550,"BIO",3163,"BIO"
1989,3570,"BIO",3163,"BIO"
1989,3574,"CS",942,"CS"
1989,3586,"CS",2855,"CS"
1989,2827,"CS",3586,"CS"
1989,3342,"BIO",3631,"BIO"
1989,2305,"CS",3631,"BIO"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3731,"CS",718,"CS"
1989,3668,"CS",3352,"CS"
1989,3668,"CS",3731,"CS"
1989,3352,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3731,"CS",718,"CS"
1989,3669,"BIO",2151,"CS"
1989,353,"CS",3684,"CS"
1989,3718,"CS",847,"CS"
1989,2692,"CS",3727,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",718,"CS"
1989,3731,"CS",718,"CS"
1989,3668,"CS",3352,"CS"
1989,3668,"CS",3731,"CS"
1989,3352,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3668,"CS",3731,"CS"
1989,3262,"CS",3765,"CS"
1989,3765,"CS",2715,"BIO"
1989,3765,"CS",2715,"BIO"
1989,3422,"CS",3783,"CS"
1989,1492,"BIO",3788,"BIO"
1989,3800,"CS",1880,"CS"
1989,2434,"CS",3800,"CS"
1989,3829,"CS",3132,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,1911,"CS",3869,"CS"
1989,2434,"CS",3933,"CS"
1989,2434,"CS",2369,"CS"
1989,3933,"CS",2369,"CS"
1989,2434,"CS",3933,"CS"
1989,2434,"CS",3933,"CS"
1989,3939,"CS",3089,"CS"
1989,4054,"CS",3985,"CS"
1989,4079,"CS",2412,"CS"
1990,2363,"CS",34,"CS"
1990,2363,"CS",34,"CS"
1990,54,"CS",500,"CS"
1990,2166,"BIO",57,"BIO"
1990,2166,"BIO",57,"BIO"
1990,2166,"BIO",57,"BIO"
1990,2166,"BIO",2746,"BIO"
1990,57,"BIO",2746,"BIO"
1990,2166,"BIO",57,"BIO"
1990,2153,"BIO",74,"BIO"
1990,711,"BIO",3105,"BIO"
1990,711,"BIO",95,"BIO"
1990,3105,"BIO",95,"BIO"
1990,711,"BIO",95,"BIO"
1990,1694,"CS",128,"CS"
1990,174,"CS",2702,"CS"
1990,3865,"BIO",178,"BIO"
1990,191,"CS",633,"CS"
1990,216,"BIO",817,"BIO"
1990,216,"BIO",817,"BIO"
1990,216,"BIO",817,"BIO"
1990,216,"BIO",2876,"BIO"
1990,817,"BIO",2876,"BIO"
1990,216,"BIO",2876,"BIO"
1990,3422,"CS",237,"CS"
1990,1417,"CS",245,"CS"
1990,1417,"CS",245,"CS"
1990,1479,"BIO",264,"BIO"
1990,3519,"CS",269,"CS"
1990,536,"CS",271,"CS"
1990,1571,"CS",307,"CS"
1990,2765,"CS",332,"BIO"
1990,337,"CS",2217,"CS"
1990,3320,"CS",348,"CS"
1990,353,"CS",1083,"CS"
1990,354,"CS",1888,"CS"
1990,354,"CS",1888,"CS"
1990,382,"BIO",213,"BIO"
1990,2584,"BIO",387,"BIO"
1990,2584,"BIO",387,"BIO"
1990,2584,"BIO",387,"BIO"
1990,401,"CS",3786,"CS"
1990,411,"BIO",2746,"BIO"
1990,2596,"CS",487,"CS"
1990,2596,"CS",487,"CS"
1990,2119,"CS",498,"CS"
1990,2119,"CS",498,"CS"
1990,2921,"CS",500,"CS"
1990,2921,"CS",3476,"CS"
