"serial_id","google_id","XDIndicator","XD95","XD00","XD05","XD10","XD15"
2524,"O8XxkE4AAAAJ","CS","CS","CS","CS","CS","CS"
2525,"Oa6JkDAAAAAJ","CS","CS","CS","CS","CS","CS"
2526,"oAaMfQsAAAAJ","CS","CS","CS","CS","CS","CS"
2527,"oAj9a-wAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2528,"oAMW4OEAAAAJ","CS","CS","CS","CS","CS","CS"
2529,"oAqKi9MAAAAJ","CS","CS","CS","CS","CS","CS"
2530,"OayIeVEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2531,"ObdsXj8AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2532,"ObnLfeoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2533,"ob_3jn4AAAAJ","CS","CS","CS","CS","CS","CS"
2534,"Oc6lqIwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2535,"oCFvA2UAAAAJ","CS","CS","CS","CS","CS","CS"
2536,"oclouSEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2537,"OcN1_gwAAAAJ","CS","CS","CS","CS","CS","CS"
2538,"oD0ISLcAAAAJ","CS","CS","CS","CS","CS","CS"
2539,"odbmg-oAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2540,"OdWimfcAAAAJ","CS","CS","CS","CS","CS","CS"
2541,"oEHd9sMAAAAJ","CS","CS","CS","CS","XD","XD"
2542,"oEy88sEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2543,"OEzRNokAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2544,"OFCP3qcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2545,"OfcXtoIAAAAJ","XD","XD","XD","XD","XD","XD"
2546,"oFiuaXEAAAAJ","CS","CS","CS","CS","CS","CS"
2547,"OfYf-DMAAAAJ","CS","CS","CS","CS","CS","CS"
2548,"OG2QONwAAAAJ","CS","CS","CS","CS","CS","CS"
2549,"OGbi6t0AAAAJ","CS","CS","CS","CS","CS","CS"
2550,"ogj8ppAAAAAJ","CS","CS","CS","XD","XD","XD"
2551,"OgJKomcAAAAJ","CS","CS","CS","CS","CS","CS"
2552,"OGR--C0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2553,"ogVUBZIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2554,"oH9Vw-QAAAAJ","BIO","BIO","BIO","XD","XD","XD"
2555,"oHbIF48AAAAJ","CS","CS","CS","CS","CS","CS"
2556,"ohgrkzAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2557,"OhiNDfkAAAAJ","CS","CS","CS","CS","CS","CS"
2558,"Ohw-I2sAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2559,"OhzVBVcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2560,"oIbxZhIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2561,"oIdI_PcAAAAJ","CS","CS","CS","CS","CS","CS"
2562,"oii0f78AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2563,"OIoZ2vgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2564,"OI_6OdYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2565,"oJ80CYoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2566,"oJESe-cAAAAJ","CS","CS","CS","CS","CS","CS"
2567,"ojgp8NcAAAAJ","CS","CS","XD","XD","XD","XD"
2568,"ojH7GEgAAAAJ","CS","CS","CS","CS","CS","CS"
2569,"oJMHGr8AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2570,"oJZuq9oAAAAJ","CS","CS","CS","CS","CS","CS"
2571,"oK3QM1wAAAAJ","CS","CS","CS","CS","CS","CS"
2572,"okf5bmQAAAAJ","CS","CS","CS","XD","XD","XD"
2573,"okJj8GYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2574,"oKRMzLMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2575,"okx33sUAAAAJ","CS","CS","CS","CS","CS","CS"
2576,"Ok_HjPUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2577,"oK_XUmsAAAAJ","CS","CS","CS","CS","XD","XD"
2578,"ol6LIDsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2579,"oM25EQkAAAAJ","CS","CS","CS","CS","XD","XD"
2580,"OMVTRscAAAAJ","CS","CS","CS","XD","XD","XD"
2581,"ONloO5IAAAAJ","CS","CS","CS","CS","CS","CS"
2582,"ONZL1lgAAAAJ","CS","CS","CS","CS","CS","CS"
2583,"OoItXTkAAAAJ","CS","CS","CS","CS","CS","CS"
2584,"OOLe2TIAAAAJ","XD","XD","XD","XD","XD","XD"
2585,"OoSpdN0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2586,"oOwNKsAAAAAJ","CS","CS","CS","CS","CS","CS"
2587,"op3lNakAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2588,"oQ6AeyEAAAAJ","CS","CS","CS","CS","CS","XD"
2589,"oq8WAwsAAAAJ","CS","CS","CS","CS","CS","CS"
2590,"OQAuVuoAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2591,"OQbV_3UAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2592,"oQsObk0AAAAJ","CS","CS","CS","XD","XD","XD"
2593,"oqux_wcAAAAJ","CS","CS","CS","CS","CS","CS"
2594,"orHlhhQAAAAJ","CS","CS","CS","CS","CS","CS"
2595,"OrhUjqEAAAAJ","CS","CS","CS","CS","CS","CS"
2596,"Ormag-QAAAAJ","CS","CS","CS","CS","CS","CS"
2597,"ORo3KQ0AAAAJ","BIO","BIO","XD","XD","XD","XD"
2598,"oRqkuoQAAAAJ","CS","CS","CS","CS","CS","CS"
2599,"ORr4XJYAAAAJ","CS","CS","CS","CS","CS","CS"
2600,"oScjn_kAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2601,"OsIZgIYAAAAJ","CS","CS","CS","CS","CS","CS"
2602,"OsoQ-dcAAAAJ","CS","CS","CS","CS","CS","CS"
2603,"OSxYKeQAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2604,"Os_A0tAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2605,"Ot5KMdEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2606,"OT79Y9UAAAAJ","CS","CS","CS","CS","CS","CS"
2607,"Ot9eWLsAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2608,"OtbhlmIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2609,"otivCBQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2610,"OTk0hA0AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2611,"OUAMn6oAAAAJ","CS","CS","CS","CS","CS","CS"
2612,"oUKhHwwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2613,"ouLKf2YAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2614,"OUS_bT8AAAAJ","CS","CS","XD","XD","XD","XD"
2615,"ouY9ypcAAAAJ","CS","CS","CS","CS","CS","CS"
2616,"OvAV_eoAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2617,"ovlpa_IAAAAJ","CS","CS","CS","CS","CS","CS"
2618,"OVUarmsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2619,"OwRJIbUAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2620,"oXasn9EAAAAJ","CS","CS","CS","CS","CS","CS"
2621,"OXHDKSwAAAAJ","BIO","BIO","BIO","XD","XD","XD"
2622,"oXX9SUQAAAAJ","CS","CS","CS","CS","CS","CS"
2623,"OXXvWKEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2624,"oy7TshoAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2625,"oY9R5YQAAAAJ","CS","CS","CS","CS","XD","XD"
2626,"oYIbJosAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2627,"oZBtvZMAAAAJ","CS","CS","CS","CS","CS","CS"
2628,"OZMQ0J0AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2629,"OZnq5cwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2630,"OZtBFywAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2631,"O_7MVDIAAAAJ","CS","CS","CS","CS","CS","CS"
2632,"O_v3plsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2633,"P-6kCNMAAAAJ","CS","CS","CS","CS","CS","CS"
2634,"P07ZE9sAAAAJ","CS","CS","CS","CS","CS","CS"
2635,"p0sQC6sAAAAJ","CS","CS","CS","CS","CS","XD"
2636,"P21gHIkAAAAJ","CS","CS","CS","CS","CS","CS"
2637,"p26NfLgAAAAJ","CS","CS","CS","CS","CS","CS"
2638,"P2ggwVUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2639,"p2Kq0Q4AAAAJ","BIO","BIO","BIO","XD","XD","XD"
2640,"p2ttvlEAAAAJ","CS","CS","CS","CS","CS","CS"
2641,"p37YXYoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2642,"p3cwqsYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2643,"P3JdmqAAAAAJ","CS","CS","CS","CS","CS","CS"
2644,"p4urLfMAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2645,"P5CovF0AAAAJ","CS","CS","CS","CS","CS","XD"
2646,"p5oWQ0AAAAAJ","CS","CS","CS","CS","CS","CS"
2647,"P5xcdGMAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2648,"P6QOMhkAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2649,"P7ElVysAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2650,"p7jDy6QAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2651,"P97vI1EAAAAJ","CS","CS","CS","CS","CS","CS"
2652,"P9IivpwAAAAJ","CS","CS","CS","CS","CS","CS"
2653,"p9RsPG4AAAAJ","CS","CS","CS","XD","XD","XD"
2654,"pAcF2lEAAAAJ","CS","CS","CS","XD","XD","XD"
2655,"pAH7ycsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2656,"pAI5S50AAAAJ","CS","CS","CS","CS","CS","CS"
2657,"PApX2aoAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2658,"pAUVJS0AAAAJ","CS","CS","CS","CS","CS","CS"
2659,"PbEw81gAAAAJ","CS","CS","CS","CS","XD","XD"
2660,"PBo0rn4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2661,"PBV6PjEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2662,"PC3lRvwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2663,"pcCS60IAAAAJ","CS","CS","CS","CS","XD","XD"
2664,"pch98TIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2665,"pcMNdKUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2666,"PCSnKs8AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2667,"pD3vFHoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2668,"Pd8-ju0AAAAJ","CS","CS","CS","CS","CS","CS"
2669,"PDOSGdIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2670,"pdpOwtkAAAAJ","CS","CS","CS","CS","CS","CS"
2671,"pdSlnRwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2672,"PDZvz_YAAAAJ","CS","CS","CS","CS","CS","CS"
2673,"Pe3ZnfIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2674,"PEcyW5AAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2675,"pEd15xAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2676,"pEU-dQUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2677,"PF5yTcsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2678,"PfeGL9gAAAAJ","CS","CS","CS","CS","CS","XD"
2679,"pFIoo0kAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2680,"pGGjfS8AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2681,"pGKFPa8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2682,"pGPuloMAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2683,"Ph16U5wAAAAJ","CS","CS","CS","CS","CS","CS"
2684,"PH4mytYAAAAJ","CS","CS","CS","CS","CS","CS"
2685,"PHGvd5cAAAAJ","CS","CS","CS","CS","CS","CS"
2686,"PHhhXC0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2687,"pHSfld4AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2688,"PiddTHsAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2689,"piKM5NcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2690,"Pil9rEEAAAAJ","CS","CS","CS","CS","CS","CS"
2691,"PiZymREAAAAJ","CS","CS","CS","CS","CS","CS"
2692,"pJ28HA0AAAAJ","CS","CS","CS","CS","CS","CS"
2693,"PjCDBjIAAAAJ","CS","CS","CS","XD","XD","XD"
2694,"Pjjq5SQAAAAJ","CS","CS","CS","CS","CS","CS"
2695,"PJQPzgcAAAAJ","CS","CS","CS","CS","XD","XD"
2696,"PJUjtoQAAAAJ","CS","CS","CS","CS","CS","CS"
2697,"pK034F0AAAAJ","BIO","BIO","XD","XD","XD","XD"
2698,"PKBiSCoAAAAJ","CS","CS","CS","CS","CS","CS"
2699,"PkfChMgAAAAJ","CS","CS","CS","CS","CS","CS"
2700,"PKr0chgAAAAJ","BIO","XD","XD","XD","XD","XD"
2701,"pktpbkEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2702,"pKuBFaQAAAAJ","CS","CS","CS","CS","CS","XD"
2703,"pL-Wh50AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2704,"PLJ0L4QAAAAJ","CS","CS","CS","CS","CS","CS"
2705,"PLt9wB8AAAAJ","CS","CS","CS","CS","CS","CS"
2706,"pLVAYawAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2707,"plvmvDcAAAAJ","CS","CS","CS","CS","CS","CS"
2708,"plYoF-MAAAAJ","CS","CS","CS","CS","CS","XD"
2709,"Pm23sq4AAAAJ","CS","CS","CS","CS","CS","CS"
2710,"pM6S00EAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2711,"PN-rzYUAAAAJ","CS","CS","CS","CS","XD","XD"
2712,"PNalJ58AAAAJ","CS","CS","CS","CS","CS","CS"
2713,"pnB9KEYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2714,"Pnev7hAAAAAJ","CS","CS","CS","CS","CS","CS"
2715,"pNKH6b8AAAAJ","XD","XD","XD","XD","XD","XD"
2716,"pOd2M64AAAAJ","CS","CS","CS","CS","CS","CS"
2717,"PogsVkYAAAAJ","CS","CS","XD","XD","XD","XD"
2718,"pouyVyUAAAAJ","CS","CS","CS","CS","CS","CS"
2719,"POWKkqEAAAAJ","CS","CS","XD","XD","XD","XD"
2720,"pPB_WK0AAAAJ","CS","XD","XD","XD","XD","XD"
2721,"pPInY4UAAAAJ","CS","CS","CS","CS","CS","XD"
2722,"pPUjlKwAAAAJ","CS","CS","CS","CS","CS","CS"
2723,"PQakxO4AAAAJ","CS","CS","CS","CS","XD","XD"
2724,"PqdLgQ0AAAAJ","CS","CS","CS","CS","CS","XD"
2725,"pQJjz8MAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2726,"PQJuazcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2727,"pQL5X08AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2728,"PqQAVcAAAAAJ","CS","CS","CS","CS","CS","CS"
2729,"PqtYDZQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2730,"PR-ZnJUAAAAJ","CS","CS","CS","CS","CS","CS"
2731,"pr8YcVIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2732,"prJFPwUAAAAJ","CS","CS","CS","CS","XD","XD"
2733,"pRWAwVEAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2734,"PRX7FxYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2735,"PsBGmRcAAAAJ","CS","CS","CS","CS","CS","CS"
2736,"PsfY-UcAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2737,"PsGxHG0AAAAJ","CS","CS","CS","CS","CS","CS"
2738,"pSqVgOkAAAAJ","CS","CS","CS","CS","CS","CS"
2739,"PswI6pYAAAAJ","CS","CS","CS","CS","CS","CS"
2740,"Pt4QxysAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2741,"pT8-2f0AAAAJ","CS","CS","CS","CS","CS","CS"
2742,"PTHL_cUAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2743,"pUaHHjUAAAAJ","CS","CS","CS","CS","CS","CS"
2744,"PUFxrroAAAAJ","CS","CS","CS","CS","CS","CS"
2745,"PUKbgQ0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2746,"puOEoqoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2747,"puQs_pcAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2748,"PVdTviYAAAAJ","CS","CS","CS","CS","CS","CS"
2749,"PVdueKUAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2750,"pwhyTq0AAAAJ","CS","CS","CS","CS","CS","CS"
2751,"PWp9YUUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2752,"pWZ7c4MAAAAJ","CS","CS","CS","CS","CS","CS"
2753,"Px9wT4AAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2754,"PXbu1wIAAAAJ","CS","CS","CS","CS","CS","CS"
2755,"pxc_-XYAAAAJ","CS","CS","CS","CS","CS","XD"
2756,"pXDkqGMAAAAJ","CS","CS","CS","CS","CS","CS"
2757,"Pxtfhy8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2758,"PxZT1sgAAAAJ","CS","CS","CS","CS","CS","CS"
2759,"py3k-ykAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2760,"Py54GcEAAAAJ","CS","CS","CS","CS","CS","XD"
2761,"pydtIvYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2762,"pygPWvEAAAAJ","CS","CS","CS","CS","CS","CS"
2763,"PyM-ZRAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2764,"PySbfcEAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2765,"PyuqtQcAAAAJ","XD","XD","XD","XD","XD","XD"
2766,"Pz0YttAAAAAJ","CS","CS","CS","CS","CS","CS"
2767,"PzaBy-UAAAAJ","CS","CS","CS","CS","XD","XD"
2768,"PzboucsAAAAJ","CS","CS","CS","CS","CS","CS"
2769,"pZhZndYAAAAJ","CS","CS","CS","CS","CS","CS"
2770,"P_Xpuj0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2771,"Q-3EgJ0AAAAJ","BIO","BIO","BIO","XD","XD","XD"
2772,"Q-As1CEAAAAJ","CS","CS","CS","CS","CS","CS"
2773,"q-t3rScAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2774,"q0MzO6cAAAAJ","CS","CS","CS","CS","CS","CS"
2775,"q0nuNrEAAAAJ","CS","CS","CS","CS","CS","CS"
2776,"q0xdxtsAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2777,"q16KVs0AAAAJ","CS","CS","CS","CS","CS","CS"
2778,"q1bkP7AAAAAJ","CS","CS","CS","CS","CS","CS"
2779,"Q29WmWwAAAAJ","CS","CS","CS","CS","CS","CS"
2780,"Q2yN84AAAAAJ","CS","CS","CS","CS","CS","CS"
2781,"Q3FvLzUAAAAJ","CS","CS","CS","CS","CS","CS"
2782,"Q3KRC5gAAAAJ","CS","CS","CS","CS","CS","CS"
2783,"Q3xxVngAAAAJ","CS","CS","CS","CS","CS","CS"
2784,"Q4DTPw4AAAAJ","CS","CS","CS","CS","CS","CS"
2785,"q4jzCrYAAAAJ","BIO","BIO","BIO","XD","XD","XD"
2786,"Q4NenncAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2787,"q5GIWC0AAAAJ","CS","CS","CS","CS","CS","CS"
2788,"Q5KT-hEAAAAJ","CS","CS","CS","CS","CS","CS"
2789,"q5RyRCMAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2790,"q5SugFoAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2791,"q5z-aZEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2792,"q6CI9VcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2793,"q6HxSeUAAAAJ","CS","CS","CS","CS","CS","CS"
2794,"q6LXYtUAAAAJ","CS","CS","CS","CS","CS","CS"
2795,"Q6pxNZYAAAAJ","CS","CS","CS","XD","XD","XD"
2796,"Q6VLB4gAAAAJ","CS","CS","CS","CS","XD","XD"
2797,"q82gOawAAAAJ","CS","CS","CS","CS","CS","CS"
2798,"q92q8SMAAAAJ","XD","XD","XD","XD","XD","XD"
2799,"q9z6Pt8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2800,"qa9dTwkAAAAJ","CS","CS","CS","CS","CS","CS"
2801,"qaAebdkAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2802,"qABYFOIAAAAJ","CS","CS","CS","CS","CS","CS"
2803,"qAKfQW0AAAAJ","CS","CS","CS","CS","CS","CS"
2804,"QaLf6bEAAAAJ","CS","CS","CS","CS","CS","CS"
2805,"qAow5LwAAAAJ","CS","CS","CS","CS","CS","XD"
2806,"Qa_TAw4AAAAJ","CS","CS","CS","CS","CS","CS"
2807,"QB73wDkAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2808,"QBELV48AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2809,"qBHsQ04AAAAJ","CS","CS","CS","CS","CS","CS"
2810,"qBTbnEQAAAAJ","CS","CS","CS","CS","CS","CS"
2811,"qBxl76YAAAAJ","CS","CS","CS","CS","CS","CS"
2812,"Qc7U3TcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2813,"QCBdB7AAAAAJ","CS","CS","CS","CS","CS","CS"
2814,"qCdzviYAAAAJ","CS","CS","CS","CS","CS","CS"
2815,"QclQnxIAAAAJ","CS","CS","CS","CS","CS","CS"
2816,"QcO9p8AAAAAJ","CS","CS","CS","CS","CS","CS"
2817,"qCVy9hgAAAAJ","BIO","BIO","XD","XD","XD","XD"
2818,"qCxZYIIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2819,"Qc_4yiYAAAAJ","CS","CS","CS","CS","CS","CS"
2820,"Qd1nLUYAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2821,"qDepoRUAAAAJ","CS","CS","CS","CS","CS","CS"
2822,"qDkQrKwAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2823,"qe2DVGEAAAAJ","CS","CS","CS","CS","CS","CS"
2824,"QeRUVr0AAAAJ","CS","CS","CS","CS","CS","CS"
2825,"QetrSvUAAAAJ","CS","CS","CS","XD","XD","XD"
2826,"QEVXP-kAAAAJ","CS","CS","CS","CS","CS","XD"
2827,"qe_J1w4AAAAJ","CS","CS","CS","CS","XD","XD"
2828,"Qf4bw4UAAAAJ","CS","CS","CS","CS","CS","CS"
2829,"Qf650TUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2830,"qfCah3sAAAAJ","CS","CS","CS","CS","CS","CS"
2831,"qFiMLsIAAAAJ","CS","CS","CS","XD","XD","XD"
2832,"qG1LVpQAAAAJ","CS","CS","CS","CS","CS","CS"
2833,"qgfEdwUAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2834,"QgGaAdsAAAAJ","BIO","BIO","XD","XD","XD","XD"
2835,"QH90248AAAAJ","CS","CS","CS","CS","CS","CS"
2836,"qhKJnFcAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2837,"qHKTzjEAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2838,"qhLT67EAAAAJ","CS","CS","CS","CS","XD","XD"
2839,"qiIpsToAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2840,"QiYAB0wAAAAJ","CS","CS","CS","CS","XD","XD"
2841,"qJ8iOCsAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2842,"QJAKUxcAAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2843,"Qjb5DnwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2844,"QjbgoY8AAAAJ","CS","CS","CS","CS","CS","CS"
2845,"QJfhnuYAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2846,"QJICfH4AAAAJ","BIO","BIO","BIO","BIO","BIO","XD"
2847,"qjxIcXQAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2848,"qjzNW6EAAAAJ","CS","CS","CS","CS","CS","CS"
2849,"QKDzX08AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2850,"QKyb_9oAAAAJ","CS","CS","CS","CS","CS","CS"
2851,"QKzwvNgAAAAJ","CS","CS","CS","CS","CS","CS"
2852,"QLfk7F0AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2853,"qlKg614AAAAJ","CS","CS","CS","CS","CS","CS"
2854,"qlpCtxAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2855,"qLuAbhMAAAAJ","CS","CS","CS","CS","CS","CS"
2856,"qLVPoXIAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2857,"qMnlAC4AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2858,"qMOS01AAAAAJ","CS","XD","XD","XD","XD","XD"
2859,"qmwdWu8AAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2860,"qniacV8AAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2861,"qnSUMswAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2862,"QNT0BbAAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2863,"qnwjcfAAAAAJ","CS","CS","XD","XD","XD","XD"
2864,"qNznu3kAAAAJ","CS","CS","XD","XD","XD","XD"
2865,"qo-3N1cAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2866,"qOQFhUkAAAAJ","BIO","BIO","BIO","BIO","XD","XD"
2867,"Qp5971IAAAAJ","CS","CS","CS","CS","CS","CS"
2868,"qPDhlWkAAAAJ","CS","CS","CS","CS","CS","XD"
2869,"qp_jN7wAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2870,"qq-SXN8AAAAJ","CS","CS","CS","CS","CS","CS"
2871,"qQLlBH4AAAAJ","BIO","BIO","BIO","XD","XD","XD"
2872,"qqnXTTwAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2873,"QqzqDucAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2874,"QR4VpsIAAAAJ","CS","CS","CS","CS","CS","CS"
2875,"qr8Vo9IAAAAJ","CS","CS","CS","CS","CS","CS"
2876,"qRAMJHgAAAAJ","BIO","BIO","BIO","XD","XD","XD"
2877,"Qrd7FCoAAAAJ","CS","CS","CS","CS","XD","XD"
2878,"QrJD-WgAAAAJ","BIO","BIO","BIO","BIO","BIO","BIO"
2879,"QRrrUU0AAAAJ","CS","CS","CS","CS","CS","CS"
